Study_ID,Scientific_name,Common_name,N_offspring_sampled,EPY_percent,N_broods_sampled,EPP_percent,Lat,Long,nest_box,marker_type,nest_type,year_of_study_START,year_of_study_END,study_duration,breeding_start,breeding_end,Scientific_name_amended,Jetz_name,Clements_name,BIRDBASE_clements_names,breeding_system,parental_care,mono_poly_model,cooperative_breeding,body_mass,CS_max,nest_type_model,marker_type_model,nest_box_model,study_duration_num,coloniality,migration,MonoBIRDBASE,PolyBIRDBASE,n_mixed_broods,n_non_mixed_broods,n_EPY_offspring,n_WPY_offspring
556Grunst2019,Zonotrichia_albicollis,white-throated_sparrow,1532,15.7,412,30.6,44.0833,-74.8333,no,microsatellite,CP,1998,2014,17,May,August,Zonotrichia_albicollis,Zonotrichia_albicollis,Zonotrichia_albicollis,Zonotrichia_albicollis,monogamy,biparental,NA,no,27.48333333,7,open,microsatellite,no,17,0,Strong,NA,NA,126,286,241,1291
529Hajdasz2019,Setophaga_ruticilla,American_redstart,414,28,106,44.3,44.5,-76.3,no,microsatellite,CP,2004,2011,8,May,July,Setophaga_ruticilla,Setophaga_ruticilla,Setophaga_ruticilla,Setophaga_ruticilla,monogamy,biparental,monogamy,NA,8.275,5,open,microsatellite,no,8,0,Strong,Mono,NA,47,59,116,298
557Ortega2023,Sula_nebouxii,blue-footed_booby,820,6.6,449,NA,21.8497,-105.882,no,microsatellite,NA,2011,2011,1,February,May,Sula_nebouxii,Sula_nebouxii,Sula_nebouxii,Sula_nebouxii,monogamy,biparental,NA,NA,1590,3,NA,microsatellite,no,1,1,Weak,NA,NA,NA,NA,54,766
531deMendonça Dantas2020,Pygoscelis_papua,gentoo_penguin,80,48.75,40,72.5,-61.2167,-55.35,no,microsatellite,NA,2012,2013,2,November,January,Pygoscelis_papua,Pygoscelis_papua,Pygoscelis_papua,Pygoscelis_papua,monogamy,biparental,NA,NA,6225,2,NA,microsatellite,no,2,1,Weak,NA,NA,29,11,39,41
535LaPergola2022,Melanoptila_glabrirostris,black_catbird,38,21,23,30,20,-87,no,SNPs,CP,2008,2009,2,May,August,Melanoptila_glabrirostris,Melanoptila_glabrirostris,Melanoptila_glabrirostris,Melanoptila_glabrirostris,monogamy,NA,mixed,no,36.11666667,3,open,SNPs,no,2,0,Weak,Mono,Poly,7,16,8,30
536Zhang2025,Turdus_mandarinus,Chinese_blackbird,284,17.6,69,63.76,28.1667,115.45,no,microsatellite,CP,2017,2020,4,March,July,Turdus_philomelos,Turdus_philomelos,Turdus_philomelos,Turdus_philomelos,monogamy,biparental,monogamy,NA,73.83333333,5,open,microsatellite,no,4,0,Strong,Mono,NA,44,25,50,234
559Krietsch2022,Phalaropus_fulicarius,red_phalarope,1182,4,334,11,71.3167,-156.65,no,microsatellite,SC,2003,2019,17,May,July,Phalaropus_fulicarius,Phalaropus_fulicarius,Phalaropus_fulicarius,Phalaropus_fulicarius,polyandry,uniparental,mixed,NA,60.1,4,ground,microsatellite,no,17,0,Strong,Mono,Poly,37,297,47,1135
542Sakao2019,Calonectris_leucomelas,streaked_shearwater,113,15.04,113,15,39.4,141.99,no,microsatellite,BU,2014,2016,3,April,November,Calonectris_leucomelas,Calonectris_leucomelas,Calonectris_leucomelas,Calonectris_leucomelas,monogamy,biparental,monogamy,NA,530.5,1,cavity,microsatellite,no,3,1,Strong,Mono,NA,17,96,17,96
543Indykiewicz2017,Chroicocephalus_ridibundus,black-headed_gull,102,0,34,0,53.25,18.0333,no,microsatellite,SC,2016,2016,1,April,May,Larus_ridibundus,Larus_ridibundus,Chroicocephalus_ridibundus,Chroicocephalus_ridibundus,monogamy,biparental,monogamy,NA,261,3,ground,microsatellite,no,1,1,Weak,Mono,NA,0,34,0,102
544Kleven2020,Poecile_cinctus,grey-headed_chickadee,203,16.7,27,40.7,69.4667,-29.8333,yes,microsatellite,PL,2013,2018,6,June,June,Parus_cinctus,Parus_cinctus,Poecile_cinctus,Poecile_cinctus,monogamy,biparental,monogamy,NA,12.4,11,open,microsatellite,yes,6,0,Weak,Mono,NA,11,16,34,169
548Bao2019,Lanius_isabellinus,Isabelline_shrike,206,1.46,61,4.92,40.3667,96.2333,no,microsatellite,CP,2012,2014,3,NA,NA,Lanius_isabellinus,Lanius_isabellinus,Lanius_isabellinus,Lanius_isabellinus,monogamy,biparental,NA,NA,29.75,7,open,microsatellite,no,3,0,Strong,NA,NA,3,58,3,203
548Bao2019,Passer_ammodendri,saxaul_sparrow,392,11.22,85,38.82,40.3667,96.2333,yes,microsatellite,"DM,CV",2014,2014,1,NA,NA,Passer_ammodendri,Passer_ammodendri,Passer_ammodendri,Passer_ammodendri,monogamy,biparental,NA,NA,27.025,6,cavity,microsatellite,yes,1,1,Weak,NA,NA,33,52,44,348
549Barati2018,Manorina_melanocephala,noisy_miner,75,14,29,27,-30.4167,151.6333,no,microsatellite,CP,2013,2015,3,August,November,Manorina_melanocephala,Manorina_melanocephala,Manorina_melanocephala,Manorina_melanocephala,cooperative_breeder,cooperation,NA,yes,66.65,4,open,microsatellite,no,3,1,Weak,NA,NA,8,21,10,65
553Magonyi2012,Falco_vespertinus,red-footed_falcon,97,2.06,37,2.7,NA,NA,yes,microsatellite,O,2008,2015,8,NA,NA,Falco_vespertinus,Falco_vespertinus,Falco_vespertinus,Falco_vespertinus,monogamy,biparental,monogamy,NA,163.75,5,open,microsatellite,yes,8,1,Strong,Mono,NA,1,36,2,95
561Leitão2021,Malurus_amabilis,lovely_fairy-wren,58,53,29,58,-16.87,145.75,no,microsatellite,PN,2013,2017,5,August,November,Malurus_amabilis,Malurus_amabilis,Malurus_amabilis,Malurus_amabilis,cooperative_breeder,cooperation,monogamy,yes,9.583333333,3,other_enclosed,microsatellite,no,5,0,Weak,Mono,NA,17,12,31,27
563Cousseau2020,Phyllastrephus_placidus,placid_greenbul,237,46,137,54,-3.4167,38.3333,no,microsatellite,CP,2007,2015,9,NA,NA,Phyllastrephus_cabanisi,Phyllastrephus_cabanisi,Phyllastrephus_cabanisi,Phyllastrephus_cabanisi,cooperative_breeder,cooperation,monogamy,yes,30.25,3,open,microsatellite,no,9,0,Weak,Mono,NA,74,63,109,128
564Anderson2025,Sula_granti,Nazca_booby,22,0,17,0,-1.3833,-89.6167,no,DNA_fingerprinting,NA,2001,2002,2,October,January,Sula_granti,Sula_granti,Sula_granti,Sula_granti,monogamy,NA,NA,no,1752.5,2,NA,DNA_fingerprinting,no,2,1,Weak,NA,NA,0,17,0,22
565Lavretsky2023,Anas_rubripes,American_black_duck,172,NA,19,37,35.372,-76.358,no,SNPs,SC,2020,2021,2,March,July,Anas_rubripes,Anas_rubripes,Anas_rubripes,Anas_rubripes,monogamy,uniparental,monogamy,NA,1211.25,17,ground,SNPs,no,2,0,Weak,Mono,NA,7,12,NA,NA
567Alfonso2021,Mycteria_americana,Wood_stork,27,74,11,18,22.127,-81.229,no,microsatellite,NA,NA,NA,#VALUE!,NA,NA,Mycteria_americana,Mycteria_americana,Mycteria_americana,Mycteria_americana,monogamy,biparental,monogamy,NA,2655,5,NA,microsatellite,no,NA,1,Weak,Mono,NA,2,9,20,7
569Hauber2018,Morus_serrator,Australasian_Gannet,34,11.8,30,1.333,-39.6333,177.0833,no,DNA_fingerprinting,M,2005,2005,1,November,December,Morus_serrator,Morus_serrator,Morus_serrator,Morus_serrator,monogamy,biparental,NA,NA,2512.5,1,ground,DNA_fingerprinting,no,1,1,Weak,NA,NA,0,30,4,30
570Benitez2019,Sicalis_flaveola_pelzelni,Saffron_Finch,198,31.8,54,51.8,-35.5667,-58.0167,yes,microsatellite,"CP,CV,O",2013,2016,4,October,March,Sicalis_flaveola,Sicalis_flaveola,Sicalis_flaveola,Sicalis_flaveola,monogamy,biparental,NA,NA,17.7,4,cavity,microsatellite,yes,4,0,Weak,NA,NA,28,26,63,135
571Gill2020,Corvus_monedula,Jackdaw,65,0,16,NA,NA,NA,yes,microsatellite,CV,2017,2017,1,April,June,Corvus_monedula,Corvus_monedula,Coloeus_monedula,Coloeus_monedula,monogamy,biparental,monogamy,no,200.5,7,cavity,microsatellite,yes,1,1,Weak,Mono,NA,NA,NA,0,65
572Sakamoto2023,Passer_montanus,Eurasian_tree_sparrow,91,NA,29,58.6,43.0667,141.3333,yes,microsatellite,"CV,BU",2019,2020,2,March,August,Passer_montanus,Passer_montanus,Passer_montanus,Passer_montanus,monogamy,biparental,monogamy,NA,23.33333333,9,cavity,microsatellite,yes,2,0,Weak,Mono,NA,17,12,NA,NA
573LaBarbera2017,Troglodytes_aedon,house_wren,105,2,23,NA,42.4686,-76.4492,yes,microsatellite,"CV,O,CR",2009,2009,1,April,August,Troglodytes_aedon,Troglodytes_aedon,Troglodytes_aedon,Troglodytes_aedon,monogamy,biparental,mixed,NA,11.13333333,8,cavity,microsatellite,yes,1,0,Weak,Mono,Poly,NA,NA,2,103
574Cava2019,Passerculus_sandwichensis,savannah_sparrow,43,63,NA,NA,44.3946,-73.166,no,microsatellite,CP,2002,2014,13,May,August,Passerculus_sandwichensis,Passerculus_sandwichensis,Passerculus_sandwichensis,Passerculus_sandwichensis,monogamy,biparental,polygamy,NA,21.4,6,open,microsatellite,no,13,0,Strong,NA,Poly,NA,NA,27,16
575Dobson2019,Cracticus_tibicen,Australian_magpie,317,36,NA,NA,NA,NA,no,microsatellite,HC,1993,2010,18,NA,NA,Gymnorhina_tibicen,Gymnorhina_tibicen,Gymnorhina_tibicen,Gymnorhina_tibicen,cooperative_breeder,cooperation,NA,yes,294.6666667,5,open,microsatellite,no,18,0,Weak,NA,NA,NA,NA,114,203
577Corregidor2022,Petronia_petronia,rock_sparrow,199,12.4,51,18.1,40.9,-4.0167,yes,microsatellite,"CR,DM",2016,2018,3,NA,NA,Petronia_petronia,Petronia_petronia,Petronia_petronia,Petronia_petronia,monogamy,biparental,polygamy,NA,32.5,8,cavity,microsatellite,yes,3,0,Weak,NA,Poly,9,42,25,174
581Gao2018,Cyanopica_cyana,Azure-winged_magpie,1013,13,286,39.5,34.6,102.5,no,microsatellite,CP,2011,2016,6,April,September,Cyanopica_cyanus,Cyanopica_cyanus,Cyanopica_cyanus,Cyanopica_cyanus,monogamy,cooperation,monogamy,NA,96.5,7,open,microsatellite,no,6,1,Weak,Mono,NA,113,173,132,881
580Wang2021,Poecile_palustris,marsh_tit,325,15.08,44,45.45,NA,NA,yes,microsatellite,CV,2012,2019,8,March,July,Parus_palustris,Parus_palustris,Poecile_palustris,Poecile_palustris,monogamy,biparental,mixed,NA,11.95,11,cavity,microsatellite,yes,8,0,Weak,Mono,Poly,20,24,49,276
583Pipoly2019,Parus_major,great_tit,851,7,86,37,46.9586,17.8929,yes,microsatellite,CV,2012,2014,3,March,June,Parus_major,Parus_major,Parus_major,Parus_major,monogamy,biparental,monogamy,no,18.36666667,18,cavity,microsatellite,yes,3,0,Weak,Mono,NA,32,54,60,791
590Ursino2017,Agelaioides_badius,grayish_baywing,153,13,47,38,-35.13,-57.38,yes,microsatellite,"CV,DM,O",2006,2014,9,November,February,Agelaioides_badius,Agelaioides_badius,Agelaioides_badius,Agelaioides_badius,monogamy,cooperation,monogamy,yes,46.15,5,cavity,microsatellite,yes,9,0,Weak,Mono,NA,18,29,20,133
591Hitt2023,Mimus_polyglottos,Northern_mockingbird,NA,NA,48,33.3,NA,NA,no,SNPs,CP,2016,2018,3,March,August,Mimus_polyglottos,Mimus_polyglottos,Mimus_polyglottos,Mimus_polyglottos,monogamy,biparental,mixed,no,48.15,6,open,SNPs,no,3,0,Strong,Mono,Poly,16,32,NA,NA
594Arrieta2022,Cistothorus_platensis,grass_wren,319,19,73,45,-32.6333,-69.3667,no,SNPs,SP,2015,2017,3,October,February,Cistothorus_platensis,Cistothorus_platensis,Cistothorus_stellaris,Cistothorus_stellaris,monogamy,uniparental,polygamy,no,8.366666667,8,other_enclosed,SNPs,no,3,0,Weak,NA,Poly,33,40,61,258
595Li2021,Parus_varius,varied_tit,549,16.4,80,39.5,40.02,122.94,yes,microsatellite,NA,2011,2018,8,April,July,Parus_varius,Parus_varius,Sittiparus_varius,Sittiparus_varius,monogamy,biparental,monogamy,NA,17.325,8,NA,microsatellite,yes,8,0,Weak,Mono,NA,32,48,90,459
596Cepková2022,Alcedo_atthis,Common_kingfisher,548,1.09,87,3.45,47.9919,17.3367,no,microsatellite,BU,2016,2018,3,March,September,Alcedo_atthis,Alcedo_atthis,Alcedo_atthis,Alcedo_atthis,monogamy,biparental,mixed,NA,31,10,cavity,microsatellite,no,3,0,Weak,Mono,Poly,3,84,6,542
597Mingju2017,Ficedula_zanthopygia,Yellow-rumped_flycatcher,325,22.15,64,54.7,NA,NA,yes,microsatellite,CP,2011,2013,3,NA,NA,Ficedula_zanthopygia,Ficedula_zanthopygia,Ficedula_zanthopygia,Ficedula_zanthopygia,monogamy,biparental,NA,NA,12.33333333,8,open,microsatellite,yes,3,0,Strong,NA,NA,35,29,72,253
598Wysocki2023,Turdus_merula,European_blackbird,123,13.1,36,17.1,53.4333,14.55,no,microsatellite,CP,2016,2020,5,March,August,Turdus_merula,Turdus_merula,Turdus_merula,Turdus_merula,monogamy,biparental,monogamy,NA,106.6166667,5,open,microsatellite,no,5,0,Weak,Mono,NA,6,30,16,107
599Karpinska2025,Erithacus_rubecula,European_robin,NA,5.1,70,5.7,52.715,23.935,no,microsatellite,CP,2018,2019,2,March,June,Erithacus_rubecula,Erithacus_rubecula,Erithacus_rubecula,Erithacus_rubecula,monogamy,biparental,monogamy,NA,18.11666667,7,open,microsatellite,no,2,0,Strong,Mono,NA,4,66,NA,NA
593Costanzo2017,Hirundo_rustica,barn_swallow,425,12.7,167,34.7,NA,NA,no,microsatellite,CP,2013,2015,3,NA,NA,Hirundo_rustica,Hirundo_rustica,Hirundo_rustica,Hirundo_rustica,monogamy,biparental,monogamy,no,19.35,7,open,microsatellite,no,3,1,Strong,Mono,NA,58,109,54,371
601Mikami2021,Pomatostomus_temporalis_rubecula,grey-crowned_babbler,87,10.3,26,NA,-13,131.1333,no,microsatellite,DM,2002,2008,7,July,December,Pomatostomus_temporalis,Pomatostomus_temporalis,Pomatostomus_temporalis,Pomatostomus_temporalis,cooperative_breeder,cooperation,monogamy,yes,72.5,6,ground,microsatellite,no,7,0,Weak,Mono,NA,NA,NA,9,78
604Dickerson2023,Rhipidura_leucophrys,willie_wagtail,28,11,14,14,NA,NA,no,SNPs,CP,2016,2019,4,August,January,Rhipidura_leucophrys,Rhipidura_leucophrys,Rhipidura_leucophrys,Rhipidura_leucophrys,monogamy,biparental,monogamy,NA,21.94,4,open,SNPs,no,4,0,Weak,Mono,NA,2,12,3,25
609Bojarska2018,Gerygone_flavolateralis,fan-tailed_gerygone,69,8.7,36,16.6,-21.6167,165.75,no,microsatellite,PN,2011,2018,8,September,January,Gerygone_flavolateralis,Gerygone_flavolateralis,Gerygone_flavolateralis,Gerygone_flavolateralis,monogamy,biparental,NA,NA,6,3,other_enclosed,microsatellite,no,8,0,Weak,NA,NA,6,30,6,63
608Brewer2025,Melospiza_melodia,song_sparrow,117,27.4,45,35.6,37,-80,no,microsatellite,CP,2018,2019,2,March,July,Melospiza_melodia,Melospiza_melodia,Melospiza_melodia,Melospiza_melodia,monogamy,biparental,mixed,NA,25.46666667,6,open,microsatellite,no,2,0,Weak,Mono,Poly,16,29,32,85
610Li2024,Grus_nigricollis,Black-necked_crane,48,16.6,NA,NA,NA,NA,no,microsatellite,HC,2017,2020,4,March,October,Grus_nigricollis,Grus_nigricollis,Grus_nigricollis,Grus_nigricollis,monogamy,biparental,NA,NA,6000,2,open,microsatellite,no,4,0,Strong,NA,NA,NA,NA,8,40
611Horníček2017,Aegolius_funereus,Tengmalm's_owl,171,2.3,46,6.5,50.9333,13.9667,yes,microsatellite,CV,2006,2010,5,March,August,Aegolius_funereus,Aegolius_funereus,Aegolius_funereus,Aegolius_funereus,monogamy,biparental,mixed,NA,137.75,6,cavity,microsatellite,yes,5,0,Weak,Mono,Poly,3,43,4,167
612Forsdick2021,Petroica_traversi,Chatham_island_black_robin,60,2,35,2,-44.3465,-176.172,NA,microsatellite,CP,2008,2011,4,NA,NA,Petroica_traversi,Petroica_traversi,Petroica_traversi,Petroica_traversi,monogamy,biparental,NA,NA,22.75,3,open,microsatellite,NA,4,0,Weak,NA,NA,1,34,1,59
613White2021,Dolichonyx_oryzivorus,bobolink,120,42,40,57.5,44.3921,-73.2731,no,microsatellite,CP,2002,2018,17,May,July,Dolichonyx_oryzivorus,Dolichonyx_oryzivorus,Dolichonyx_oryzivorus,Dolichonyx_oryzivorus,monogamy,pair,polygamy,no,36.9,7,open,microsatellite,no,17,0,Strong,NA,Poly,23,17,50,70
614Lyon2022,Calamospiza_melanocorys,lark_bunting,492,27.4,148,49.7,40.6333,-104.483,no,microsatellite,CP,1999,2003,5,May,July,Calamospiza_melanocorys,Calamospiza_melanocorys,Calamospiza_melanocorys,Calamospiza_melanocorys,monogamy,nk_cooperation,mixed,NA,38.56666667,6,open,microsatellite,no,5,0,Strong,Mono,Poly,74,74,135,357
616Marasco2020,Spheniscus_magellanicus,magellanic_penguin,88,0.31,44,48,-47.75,-65.8833,no,microsatellite,BU,2010,2011,2,September,April,Spheniscus_magellanicus,Spheniscus_magellanicus,Spheniscus_magellanicus,Spheniscus_magellanicus,monogamy,biparental,monogamy,NA,4585,2,cavity,microsatellite,no,2,1,Weak,Mono,NA,21,23,0,88
618Rivers2020,Chiroxiphia_lanceolata,lance-tailed_manakin,930,NA,465,14,8.2,-82.2,no,microsatellite,PN,2000,2013,14,February,June,Chiroxiphia_lanceolata,Chiroxiphia_lanceolata,Chiroxiphia_lanceolata,Chiroxiphia_lanceolata,lekking,uniparental,polygamy,NA,17.23333333,2,other_enclosed,microsatellite,no,14,0,Weak,NA,Poly,65,400,NA,NA
622Wei2025,Pseudopodoces_humilis,Tibetan_ground_tit,1354,NA,NA,33.2,30.55,97.1,no,microsatellite,NA,2013,2020,8,May,July,Pseudopodoces_humilis,Pseudopodoces_humilis,Pseudopodoces_humilis,Pseudopodoces_humilis,cooperative_breeder,cooperation,NA,yes,45.5,6,NA,microsatellite,no,8,0,Weak,NA,NA,NA,NA,NA,NA
623Gyarmathy2025,Ficedula_albicollis,collared_flycatcher,278,0.23,44,63.6,47.7167,19.0167,yes,microsatellite,CP,2017,2018,2,April,NA,Ficedula_albicollis,Ficedula_albicollis,Ficedula_albicollis,Ficedula_albicollis,monogamy,biparental,mixed,no,12.23333333,9,open,microsatellite,yes,2,0,Strong,Mono,Poly,28,16,1,277
625vanderVelde2022,Baeolophus_atricristatus,black-crested_titmouse,NA,NA,NA,NA,29.6875,-98.3303,yes,microsatellite,NA,2018,2018,1,May,July,Baeolophus_atricristatus,Baeolophus_atricristatus,Baeolophus_atricristatus,Baeolophus_atricristatus,monogamy,biparental,NA,NA,17.08333333,7,NA,microsatellite,yes,1,0,Weak,NA,NA,NA,NA,NA,NA
626Morosse2025,Hirundo_rustica_erythrogaster,North_American_barn_swallow,155,NA,47,NA,40.4575,-82.6372,no,SNPs,CP,2022,2022,1,NA,NA,Hirundo_rustica,Hirundo_rustica,Hirundo_rustica,Hirundo_rustica,monogamy,biparental,monogamy,no,19.35,7,open,SNPs,no,1,1,Strong,Mono,NA,NA,NA,NA,NA
627Woltmann2023,Ammospiza_maritima,seaside_sparrow,153,NA,50,32,NA,NA,no,microsatellite,CP,2012,2017,6,March,June,Ammodramus_maritimus,Ammodramus_maritimus,Ammospiza_maritima,Ammospiza_maritima,monogamy,biparental,monogamy,NA,24.225,5,open,microsatellite,no,6,0,Weak,Mono,NA,16,34,NA,NA
629LaPergola2022,Melanerpes_striatus,hispaniolan_woodpecker,307,0,101,0,19.1167,-70.5667,no,SNPs,CV,2012,2017,6,April,July,Melanerpes_striatus,Melanerpes_striatus,Melanerpes_striatus,Melanerpes_striatus,cooperative_breeder,biparental,NA,NA,75.75,6,cavity,SNPs,no,6,1,Weak,NA,NA,0,101,0,307
630Eastwood2018,Platycercus_elegans,crimson_rosella,185,0,42,0,NA,NA,yes,microsatellite,CV,2004,2016,13,NA,NA,Platycercus_elegans,Platycercus_elegans,Platycercus_elegans,Platycercus_elegans,monogamy,biparental,monogamy,NA,128.6666667,7,cavity,microsatellite,yes,13,0,Weak,Mono,NA,0,42,0,185
632Roth2019,Parus_major,great_tit,NA,NA,160,31,51.7667,-1.3333,yes,microsatellite,CV,2005,2007,3,April,July,Parus_major,Parus_major,Parus_major,Parus_major,monogamy,biparental,monogamy,no,18.36666667,18,cavity,microsatellite,yes,3,0,Weak,Mono,NA,50,110,NA,NA
633Bonderud2018,Poecile_gambeli,mountain_chickadee,252,17.9,44,43.2,50.6745,-120.327,yes,microsatellite,NA,2014,2016,3,May,July,Parus_gambeli,Parus_gambeli,Poecile_gambeli,Poecile_gambeli,monogamy,biparental,monogamy,NA,11.5,9,NA,microsatellite,yes,3,0,Weak,Mono,NA,19,25,45,207
636Boersma2023,Malurus_lamberti,variegated_fairywren,357,60,130,80,-27.2667,152.6833,no,SNPs,DM,2014,2017,4,August,January,Malurus_lamberti,Malurus_lamberti,Malurus_lamberti,Malurus_lamberti,cooperative_breeder,cooperation,monogamy,yes,7.725,4,ground,SNPs,no,4,0,Weak,Mono,NA,104,26,214,143
639Llanes2019,Platalea_ajaja,roseate_spoonbill,62,NA,24,46,20,-76,no,microsatellite,PL,NA,NA,#VALUE!,NA,NA,Platalea_ajaja,Platalea_ajaja,Platalea_ajaja,Platalea_ajaja,monogamy,biparental,monogamy,NA,1475,7,open,microsatellite,no,NA,1,Weak,Mono,NA,11,13,NA,NA
640Wells2017,Prosthemadera_novaeseelandiae,tui,152,57,53,72,-36.3667,174.8333,no,microsatellite,HC,2009,2012,4,October,February,Prosthemadera_novaeseelandiae,Prosthemadera_novaeseelandiae,Prosthemadera_novaeseelandiae,Prosthemadera_novaeseelandiae,monogamy,biparental,NA,NA,135.5,5,open,microsatellite,no,4,0,Weak,NA,NA,38,15,87,65
641nomano2023,Lanius_bucephalus,bull-headed_shrike,214,NA,52,NA,25.8333,131.2333,no,microsatellite,CP,2008,2008,1,February,August,Lanius_bucephalus,Lanius_bucephalus,Lanius_bucephalus,Lanius_bucephalus,monogamy,biparental,monogamy,NA,42.35,7,open,microsatellite,no,1,0,Strong,Mono,NA,NA,NA,NA,NA
642Reid2020,Melospiza_melodia,song_sparrow,NA,28.8,1177,44,48.6,-123.3,no,microsatellite,CP,1993,2016,24,March,August,Melospiza_melodia,Melospiza_melodia,Melospiza_melodia,Melospiza_melodia,monogamy,biparental,mixed,NA,25.46666667,6,open,microsatellite,no,24,0,Weak,Mono,Poly,518,659,NA,NA
643Nava2017,Hydrobates_monteiroi,Monteiro’s_storm-petrel,71,2.8,56,3.6,39.05,-27.95,yes,microsatellite,"BU,CR",2000,2015,16,April,September,Oceanodroma_castro,Oceanodroma_castro,Hydrobates_castro,Hydrobates_castro,monogamy,biparental,monogamy,NA,49.25,1,cavity,microsatellite,yes,16,1,Strong,Mono,NA,2,54,2,69
644Johnson2018,Malurus_lamberti,variegated_fairywren,332,39.76,120,55,-34.35,139.4833,no,microsatellite,DM,2012,2015,4,September,December,Malurus_lamberti,Malurus_lamberti,Malurus_lamberti,Malurus_lamberti,cooperative_breeder,cooperation,monogamy,yes,7.725,4,ground,microsatellite,no,4,0,Weak,Mono,NA,66,54,132,200
645Celis2012,Sturnus_unicolor,spotless_starling,1225,7,341,19.4,40.75,-3.7833,yes,microsatellite,O,2004,2006,3,March,July,Sturnus_unicolor,Sturnus_unicolor,Sturnus_unicolor,Sturnus_unicolor,monogamy,biparental,mixed,NA,88.575,5,open,microsatellite,yes,3,1,Weak,Mono,Poly,66,275,86,1139
646Biagolini2025,Volatinia_jacarina,blue-black_grassquit,NA,NA,107,21.5,-15.75,-47.8667,no,microsatellite,CP,2015,2019,5,December,March,Volatinia_jacarina,Volatinia_jacarina,Volatinia_jacarina,Volatinia_jacarina,monogamy,biparental,mixed,no,10,4,open,microsatellite,no,5,0,Weak,Mono,Poly,23,84,NA,NA
647Segami2021,Ficedula_albicollis,collared_flycatcher,812,NA,154,NA,57.1667,16.9667,yes,microsatellite,CP,2002,2016,15,May,July,Ficedula_albicollis,Ficedula_albicollis,Ficedula_albicollis,Ficedula_albicollis,monogamy,biparental,mixed,no,12.23333333,9,open,microsatellite,yes,15,0,Strong,Mono,Poly,NA,NA,NA,NA
648Roeder2019,Tyrannus_forficatus,scissor-tailed_flycatcher,550,59,140,73,34.74,-98.67,no,microsatellite,CP,2008,2014,7,April,August,Tyrannus_forficatus,Tyrannus_forficatus,Tyrannus_forficatus,Tyrannus_forficatus,monogamy,biparental,monogamy,NA,41.7,6,open,microsatellite,no,7,0,Strong,Mono,NA,102,38,324,226
652Sætre2018,Luscinia_svecica,bluethroat,315,10.48,61,25,61.4167,8.8667,no,microsatellite,CP,2013,2015,3,May,August,Luscinia_svecica,Luscinia_svecica,Luscinia_svecica,Luscinia_svecica,monogamy,biparental,mixed,NA,18.01666667,7,open,microsatellite,no,3,0,Strong,Mono,Poly,15,46,33,282
654Ferretti2019,Tachycineta_leucorrhoa,white-rumped_swallows,51,35,13,61,NA,NA,yes,microsatellite,CV,2003,2004,2,NA,NA,Tachycineta_leucorrhoa,Tachycineta_leucorrhoa,Tachycineta_leucorrhoa,Tachycineta_leucorrhoa,monogamy,biparental,NA,NA,17.6,7,cavity,microsatellite,yes,2,0,Strong,NA,NA,8,5,18,33
654Ferretti2019,Tachycineta_albilinea,mangrove_swallows,95,7,22,18,NA,NA,yes,microsatellite,"CV,O",2003,2003,1,NA,NA,Tachycineta_albilinea,Tachycineta_albilinea,Tachycineta_albilinea,Tachycineta_albilinea,monogamy,biparental,monogamy,NA,14.26666667,5,cavity,microsatellite,yes,1,0,Weak,Mono,NA,4,18,7,88
654Ferretti2019,Tachycineta_thalassina,violet-green_swallows,78,56,27,67,NA,NA,yes,microsatellite,"CV,O",2008,2009,2,NA,NA,Tachycineta_thalassina,Tachycineta_thalassina,Tachycineta_thalassina,Tachycineta_thalassina,monogamy,biparental,NA,NA,14.325,7,cavity,microsatellite,yes,2,0,Strong,NA,NA,18,9,44,34
655Arct2024,Cyanistes_caeruleus,blue_tit,NA,7,310,30,57.05,18.2833,yes,microsatellite,"CV,O",2008,2016,9,April,June,Parus_caeruleus,Parus_caeruleus,Cyanistes_caeruleus,Cyanistes_caeruleus,monogamy,biparental,mixed,no,11.38333333,13,cavity,microsatellite,yes,9,0,Weak,Mono,Poly,93,217,NA,NA
670Walsh2018,Ammodramus_nelsoni,Nelson's_sparrow,NA,NA,8,100,43,-70,no,microsatellite,"CP,DM",2011,2013,3,May,August,Ammodramus_nelsoni,Ammodramus_nelsoni,Ammospiza_nelsoni,Ammospiza_nelsoni,polyandry,NA,NA,NA,14.475,6,ground,microsatellite,no,3,0,Strong,NA,NA,8,0,NA,NA
